subject	run	trial	syllable	wav_file	syllable_number	onset_sec	offset_sec
sub-04	6	7	out	sub-04_run-06_trial-07.wav	2	0.6925	0.8725
sub-04	6	7	out	sub-04_run-06_trial-07.wav	3	0.9325	1.1325
sub-04	6	7	out	sub-04_run-06_trial-07.wav	4	1.1925	1.3725
sub-04	6	7	out	sub-04_run-06_trial-07.wav	5	1.4525	1.6725
sub-04	6	7	out	sub-04_run-06_trial-07.wav	6	1.7125	1.8925
sub-04	6	7	out	sub-04_run-06_trial-07.wav	7	1.9525	2.1725
sub-04	6	7	out	sub-04_run-06_trial-07.wav	8	2.1725	2.4525
sub-04	6	7	out	sub-04_run-06_trial-07.wav	9	2.4525	2.6125
sub-04	6	7	out	sub-04_run-06_trial-07.wav	10	2.6725	2.8525
sub-04	6	7	out	sub-04_run-06_trial-07.wav	11	2.9325	3.1125
sub-04	6	7	out	sub-04_run-06_trial-07.wav	12	3.1725	3.3525
sub-04	6	7	out	sub-04_run-06_trial-07.wav	13	3.4325	3.6725
sub-04	6	7	out	sub-04_run-06_trial-07.wav	14	3.6725	3.8525
sub-04	6	7	out	sub-04_run-06_trial-07.wav	15	3.9125	4.1525
sub-04	6	7	out	sub-04_run-06_trial-07.wav	16	4.1525	4.9716
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	1	0.3725	0.5125
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	2	0.5925	0.7325
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	3	0.8125	0.9525
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	4	1.0525	1.1725
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	5	1.2925	1.4125
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	6	1.5125	1.6525
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	7	1.7525	1.9725
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	8	1.9725	2.1325
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	9	2.2325	2.3525
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	10	2.4925	2.6325
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	11	2.7125	2.8325
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	12	2.9525	3.0925
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	13	3.1925	3.2925
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	14	3.3925	3.5325
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	15	3.6525	3.7725
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	16	3.8925	4.1525
sub-04	6	8	peck	sub-04_run-06_trial-08.wav	17	4.1525	4.2925
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	1	0.5925	0.7725
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	2	0.7725	0.9725
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	3	0.9725	1.1725
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	4	1.1725	1.3725
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	5	1.3725	1.6125
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	6	1.6125	1.7925
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	7	1.8325	1.9925
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	8	2.0325	2.2125
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	9	2.2525	2.4525
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	10	2.4525	2.6525
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	11	2.6925	2.8925
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	12	2.8925	3.1325
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	13	3.1325	3.3325
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	14	3.3325	3.5325
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	15	3.5925	3.7725
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	16	3.7725	3.9325
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	17	3.9925	4.1525
sub-04	6	9	jur	sub-04_run-06_trial-09.wav	18	4.2125	4.4325
sub-04	6	10	would	sub-04_run-06_trial-10.wav	1	0.3725	0.5325
sub-04	6	10	would	sub-04_run-06_trial-10.wav	2	0.5325	0.6925
sub-04	6	10	would	sub-04_run-06_trial-10.wav	3	0.6925	0.9325
sub-04	6	10	would	sub-04_run-06_trial-10.wav	4	0.9325	1.1925
sub-04	6	10	would	sub-04_run-06_trial-10.wav	5	1.1925	1.3725
sub-04	6	10	would	sub-04_run-06_trial-10.wav	6	1.4125	1.5725
sub-04	6	10	would	sub-04_run-06_trial-10.wav	7	1.6125	1.8125
sub-04	6	10	would	sub-04_run-06_trial-10.wav	8	1.8125	2.0525
sub-04	6	10	would	sub-04_run-06_trial-10.wav	9	2.0525	2.1725
sub-04	6	10	would	sub-04_run-06_trial-10.wav	10	2.1725	2.3525
sub-04	6	10	would	sub-04_run-06_trial-10.wav	11	2.3525	2.6125
sub-04	6	10	would	sub-04_run-06_trial-10.wav	12	2.6125	2.8525
sub-04	6	10	would	sub-04_run-06_trial-10.wav	13	2.9125	3.1325
sub-04	6	10	would	sub-04_run-06_trial-10.wav	14	3.1325	3.3725
sub-04	6	10	would	sub-04_run-06_trial-10.wav	15	3.4325	3.4725
sub-04	6	10	would	sub-04_run-06_trial-10.wav	16	3.5725	3.7725
sub-04	6	10	would	sub-04_run-06_trial-10.wav	17	3.8525	4.0525
sub-04	6	10	would	sub-04_run-06_trial-10.wav	18	4.1325	4.3925
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	1	0.4925	0.7325
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	2	0.7325	0.9725
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	3	0.9725	1.1925
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	4	1.2525	1.4925
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	5	1.4925	1.7725
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	6	1.7725	2.0125
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	7	2.0125	2.2925
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	8	2.2925	2.5925
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	9	2.5925	2.8525
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	10	2.8525	3.0525
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	11	3.1125	3.3525
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	12	3.3525	3.6325
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	13	3.6325	3.8925
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	14	3.9325	4.1725
sub-04	6	11	throne	sub-04_run-06_trial-11.wav	15	4.1725	4.3925
sub-04	6	12	how	sub-04_run-06_trial-12.wav	1	0.5525	0.7325
sub-04	6	12	how	sub-04_run-06_trial-12.wav	2	0.7325	0.9725
sub-04	6	12	how	sub-04_run-06_trial-12.wav	3	0.9725	1.2125
sub-04	6	12	how	sub-04_run-06_trial-12.wav	4	1.2125	1.4525
sub-04	6	12	how	sub-04_run-06_trial-12.wav	5	1.4525	1.6925
sub-04	6	12	how	sub-04_run-06_trial-12.wav	6	1.6925	1.9325
sub-04	6	12	how	sub-04_run-06_trial-12.wav	7	1.9325	2.1925
sub-04	6	12	how	sub-04_run-06_trial-12.wav	8	2.1925	2.4725
sub-04	6	12	how	sub-04_run-06_trial-12.wav	9	2.4725	2.7325
sub-04	6	12	how	sub-04_run-06_trial-12.wav	10	2.7325	2.9725
sub-04	6	12	how	sub-04_run-06_trial-12.wav	11	2.9725	3.2525
sub-04	6	12	how	sub-04_run-06_trial-12.wav	12	3.2525	3.5325
sub-04	6	12	how	sub-04_run-06_trial-12.wav	13	3.5325	3.8325
sub-04	6	12	how	sub-04_run-06_trial-12.wav	14	3.8325	4.0925
sub-04	6	12	how	sub-04_run-06_trial-12.wav	15	4.0925	4.6525
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	1	0.4125	0.5725
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	2	0.5725	0.7125
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	3	0.7125	0.8525
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	4	0.8525	1.0125
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	5	1.0125	1.1725
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	6	1.1725	1.3325
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	7	1.3325	1.6725
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	8	1.6725	1.8725
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	9	1.8725	2.0525
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	10	2.0525	2.2325
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	11	2.2325	2.3925
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	12	2.3925	2.7725
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	13	2.7725	3.1725
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	14	3.1725	3.3525
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	15	3.3525	3.5725
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	16	3.5725	3.9525
sub-04	6	13	airy	sub-04_run-06_trial-13.wav	17	3.9525	4.3325
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	1	0.4325	0.6925
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	2	0.7525	0.8725
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	3	0.9725	1.2725
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	4	1.3125	1.5325
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	5	1.6125	1.7725
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	6	1.8725	2.1125
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	7	2.1925	2.3325
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	8	2.4925	2.6325
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	9	2.7725	2.9125
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	10	3.0725	3.3125
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	11	3.3725	3.5125
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	12	3.6725	3.8525
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	13	3.9725	4.1525
sub-04	6	14	picked	sub-04_run-06_trial-14.wav	14	4.2125	4.2925
sub-04	6	15	through	sub-04_run-06_trial-15.wav	1	0.4125	0.6525
sub-04	6	15	through	sub-04_run-06_trial-15.wav	2	0.6525	0.8925
sub-04	6	15	through	sub-04_run-06_trial-15.wav	3	0.8925	1.1325
sub-04	6	15	through	sub-04_run-06_trial-15.wav	4	1.1325	1.3725
sub-04	6	15	through	sub-04_run-06_trial-15.wav	5	1.3725	1.6125
sub-04	6	15	through	sub-04_run-06_trial-15.wav	6	1.6125	1.8925
sub-04	6	15	through	sub-04_run-06_trial-15.wav	7	1.8925	2.1325
sub-04	6	15	through	sub-04_run-06_trial-15.wav	8	2.1325	2.3125
sub-04	6	15	through	sub-04_run-06_trial-15.wav	9	2.4725	2.6925
sub-04	6	15	through	sub-04_run-06_trial-15.wav	10	2.7525	2.9725
sub-04	6	15	through	sub-04_run-06_trial-15.wav	11	3.0525	3.2125
sub-04	6	15	through	sub-04_run-06_trial-15.wav	12	3.2925	3.5125
sub-04	6	15	through	sub-04_run-06_trial-15.wav	13	3.5725	3.7925
sub-04	6	15	through	sub-04_run-06_trial-15.wav	14	3.8325	4.0325
sub-04	6	15	through	sub-04_run-06_trial-15.wav	15	4.0925	4.2925
sub-04	6	16	three	sub-04_run-06_trial-16.wav	1	0.4525	0.6525
sub-04	6	16	three	sub-04_run-06_trial-16.wav	2	0.6925	0.9325
sub-04	6	16	three	sub-04_run-06_trial-16.wav	3	0.9925	1.2125
sub-04	6	16	three	sub-04_run-06_trial-16.wav	4	1.2725	1.5125
sub-04	6	16	three	sub-04_run-06_trial-16.wav	5	1.5725	1.8125
sub-04	6	16	three	sub-04_run-06_trial-16.wav	6	1.8925	2.0925
sub-04	6	16	three	sub-04_run-06_trial-16.wav	7	2.1525	2.3725
sub-04	6	16	three	sub-04_run-06_trial-16.wav	8	2.3725	2.6925
sub-04	6	16	three	sub-04_run-06_trial-16.wav	9	2.7525	2.9125
sub-04	6	16	three	sub-04_run-06_trial-16.wav	10	3.0325	3.2925
sub-04	6	16	three	sub-04_run-06_trial-16.wav	11	3.3525	3.5325
sub-04	6	16	three	sub-04_run-06_trial-16.wav	12	3.5925	3.8125
sub-04	6	16	three	sub-04_run-06_trial-16.wav	13	3.8725	4.1125
sub-04	6	16	three	sub-04_run-06_trial-16.wav	14	4.1125	4.3325
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	1	0.3925	0.6525
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	2	0.6525	0.8925
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	3	0.8925	1.1525
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	4	1.1525	1.4125
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	5	1.4125	1.6525
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	6	1.6525	1.9125
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	7	1.9125	2.1525
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	8	2.1525	2.4125
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	9	2.4125	2.6925
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	10	2.6925	2.9525
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	11	2.9525	3.2125
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	12	3.2125	3.4925
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	13	3.4925	3.7525
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	14	3.7525	4.0125
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	15	4.0125	4.2725
sub-04	6	17	jin	sub-04_run-06_trial-17.wav	16	4.2725	4.4325
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	1	0.2725	0.5725
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	2	0.5725	0.7925
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	3	0.8325	1.1325
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	4	1.1325	1.3725
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	5	1.3725	1.6125
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	6	1.6125	1.8925
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	7	1.9725	2.2725
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	8	2.2725	2.4925
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	9	2.5525	2.7925
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	10	2.8525	3.0525
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	11	3.0525	3.3525
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	12	3.3525	3.6125
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	13	3.6125	3.9125
sub-04	6	18	neh	sub-04_run-06_trial-18.wav	14	3.9125	4.2125
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	1	0.3725	0.5525
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	2	0.6125	0.7925
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	3	0.8725	1.0925
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	4	1.1525	1.4325
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	5	1.4325	1.6325
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	6	1.6925	1.8925
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	7	1.9725	2.1725
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	8	2.2525	2.4725
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	9	2.5525	2.7925
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	10	2.8525	3.0925
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	11	3.1325	3.3925
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	12	3.4525	3.8325
sub-04	6	19	thrilled	sub-04_run-06_trial-19.wav	13	3.8325	4.3125
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	1	0.3325	0.5525
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	2	0.5525	0.7525
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	3	0.7525	0.9725
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	4	0.9725	1.1725
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	5	1.1725	1.3925
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	6	1.3925	1.5925
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	7	1.6525	1.7925
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	8	1.7925	2.0125
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	9	2.0125	2.2125
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	10	2.2125	2.3125
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	11	2.3125	2.4525
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	12	2.4525	2.6725
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	13	2.6725	2.8925
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	14	2.8925	3.1325
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	15	3.1325	3.3925
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	16	3.3925	3.6125
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	17	3.6125	3.8325
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	18	3.8325	4.0725
sub-04	6	20	juh	sub-04_run-06_trial-20.wav	19	4.0725	4.3525
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	1	0.4725	0.6725
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	2	0.6725	0.9325
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	3	0.9325	1.1725
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	4	1.1725	1.4525
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	5	1.4525	1.6725
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	6	1.6725	1.9725
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	7	1.9725	2.1925
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	8	2.1925	2.5125
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	9	2.5125	2.5925
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	10	2.5925	2.7725
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	11	2.7725	2.9125
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	12	2.9725	3.1725
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	13	3.1725	3.4725
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	14	3.5325	3.7125
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	15	3.7125	3.9725
sub-04	6	21	ser	sub-04_run-06_trial-21.wav	16	3.9725	4.3125
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	1	0.3925	0.5525
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	2	0.6125	0.8525
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	3	0.8525	1.0925
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	4	1.0925	1.3125
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	5	1.3125	1.5525
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	6	1.5525	1.7725
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	7	1.7725	2.0125
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	8	2.0125	2.2525
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	9	2.2525	2.4925
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	10	2.4925	2.6125
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	11	2.7125	2.9725
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	12	2.9725	3.1125
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	13	3.1925	3.4325
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	14	3.4325	3.6925
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	15	3.6925	3.8125
sub-04	6	22	thought	sub-04_run-06_trial-22.wav	16	3.8525	4.0725
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	1	0.4525	0.6525
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	2	0.6525	0.8325
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	3	0.9125	1.0925
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	4	1.1725	1.3525
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	5	1.4125	1.5925
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	6	1.6525	1.8725
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	7	1.9325	2.1325
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	8	2.1925	2.3925
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	9	2.3925	2.7125
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	10	2.7525	2.9725
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	11	3.0325	3.2125
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	12	3.2925	3.4525
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	13	3.4525	3.7525
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	14	3.7525	4.0125
sub-04	6	23	ther	sub-04_run-06_trial-23.wav	15	4.0125	4.3125
sub-04	6	24	a	sub-04_run-06_trial-24.wav	1	0.3725	0.5525
sub-04	6	24	a	sub-04_run-06_trial-24.wav	2	0.5925	0.7925
sub-04	6	24	a	sub-04_run-06_trial-24.wav	3	0.8725	1.0725
sub-04	6	24	a	sub-04_run-06_trial-24.wav	4	1.1325	1.3525
sub-04	6	24	a	sub-04_run-06_trial-24.wav	5	1.4125	1.6325
sub-04	6	24	a	sub-04_run-06_trial-24.wav	6	1.6325	1.8725
sub-04	6	24	a	sub-04_run-06_trial-24.wav	7	1.9525	2.1325
sub-04	6	24	a	sub-04_run-06_trial-24.wav	8	2.2325	2.4725
sub-04	6	24	a	sub-04_run-06_trial-24.wav	9	2.5525	2.8125
sub-04	6	24	a	sub-04_run-06_trial-24.wav	10	2.8125	3.0125
sub-04	6	24	a	sub-04_run-06_trial-24.wav	11	3.0725	3.2525
sub-04	6	24	a	sub-04_run-06_trial-24.wav	12	3.3525	3.5725
sub-04	6	24	a	sub-04_run-06_trial-24.wav	13	3.6125	3.8525
sub-04	6	24	a	sub-04_run-06_trial-24.wav	14	3.8525	4.1125
sub-04	6	25	per	sub-04_run-06_trial-25.wav	1	0.5725	0.7125
sub-04	6	25	per	sub-04_run-06_trial-25.wav	2	0.7525	0.9325
sub-04	6	25	per	sub-04_run-06_trial-25.wav	3	0.9925	1.1525
sub-04	6	25	per	sub-04_run-06_trial-25.wav	4	1.2125	1.4125
sub-04	6	25	per	sub-04_run-06_trial-25.wav	5	1.4125	1.5925
sub-04	6	25	per	sub-04_run-06_trial-25.wav	6	1.6725	1.8325
sub-04	6	25	per	sub-04_run-06_trial-25.wav	7	1.8925	2.0525
sub-04	6	25	per	sub-04_run-06_trial-25.wav	8	2.1125	2.2725
sub-04	6	25	per	sub-04_run-06_trial-25.wav	9	2.3325	2.5125
sub-04	6	25	per	sub-04_run-06_trial-25.wav	10	2.5725	2.7325
sub-04	6	25	per	sub-04_run-06_trial-25.wav	11	2.7925	2.9525
sub-04	6	25	per	sub-04_run-06_trial-25.wav	12	3.0125	3.1925
sub-04	6	25	per	sub-04_run-06_trial-25.wav	13	3.2525	3.4125
sub-04	6	25	per	sub-04_run-06_trial-25.wav	14	3.4925	3.6525
sub-04	6	25	per	sub-04_run-06_trial-25.wav	15	3.7325	3.8925
sub-04	6	25	per	sub-04_run-06_trial-25.wav	16	3.9525	4.1125
sub-04	6	25	per	sub-04_run-06_trial-25.wav	17	4.1925	4.3325
sub-04	6	25	per	sub-04_run-06_trial-25.wav	18	4.3925	4.5725
sub-04	6	26	per	sub-04_run-06_trial-26.wav	1	0.4525	0.6125
sub-04	6	26	per	sub-04_run-06_trial-26.wav	2	0.6525	0.7925
sub-04	6	26	per	sub-04_run-06_trial-26.wav	3	0.8725	1.0125
sub-04	6	26	per	sub-04_run-06_trial-26.wav	4	1.0725	1.2325
sub-04	6	26	per	sub-04_run-06_trial-26.wav	5	1.2925	1.4725
sub-04	6	26	per	sub-04_run-06_trial-26.wav	6	1.5325	1.6925
sub-04	6	26	per	sub-04_run-06_trial-26.wav	7	1.7725	1.9325
sub-04	6	26	per	sub-04_run-06_trial-26.wav	8	1.9925	2.1725
sub-04	6	26	per	sub-04_run-06_trial-26.wav	9	2.1725	2.3925
sub-04	6	26	per	sub-04_run-06_trial-26.wav	10	2.4925	2.6525
sub-04	6	26	per	sub-04_run-06_trial-26.wav	11	2.7325	2.8725
sub-04	6	26	per	sub-04_run-06_trial-26.wav	12	2.9725	3.1125
sub-04	6	26	per	sub-04_run-06_trial-26.wav	13	3.1925	3.3325
sub-04	6	26	per	sub-04_run-06_trial-26.wav	14	3.3925	3.5525
sub-04	6	26	per	sub-04_run-06_trial-26.wav	15	3.6325	3.8125
sub-04	6	26	per	sub-04_run-06_trial-26.wav	16	3.8925	4.0325
sub-04	6	26	per	sub-04_run-06_trial-26.wav	17	4.1125	4.3525
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	1	0.0725	0.2125
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	2	0.3125	0.4325
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	3	0.5325	0.6525
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	4	0.7525	0.8725
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	5	0.9725	1.1125
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	6	1.2125	1.3325
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	7	1.4525	1.5725
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	8	1.6725	1.8125
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	9	1.9325	2.0725
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	10	2.1725	2.3125
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	11	2.4325	2.5925
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	12	2.7125	2.8525
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	13	2.9525	3.1125
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	14	3.2325	3.3725
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	15	3.5125	3.6525
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	16	3.7725	3.8925
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	17	4.0125	4.1725
sub-04	6	27	pot	sub-04_run-06_trial-27.wav	18	4.2725	4.4125
sub-04	6	28	thurs	sub-04_run-06_trial-28.wav	1	0.4725	0.6525
sub-04	6	28	thurs	sub-04_run-06_trial-28.wav	2	0.6525	0.8725
sub-04	6	28	thurs	sub-04_run-06_trial-28.wav	3	0.8725	1.1125
sub-04	6	28	thurs	sub-04_run-06_trial-28.wav	4	1.1925	1.3925
sub-04	6	28	thurs	sub-04_run-06_trial-28.wav	5	1.3925	1.7125
sub-04	6	28	thurs	sub-04_run-06_trial-28.wav	6	1.7125	1.9725
sub-04	6	28	thurs	sub-04_run-06_trial-28.wav	7	1.9725	2.2725
sub-04	6	28	thurs	sub-04_run-06_trial-28.wav	8	2.2725	2.5125
